Row	s_4208	Growth
YPR140W	1.00421693311677	1
YPR145W	1.00063741931994	1
YPR156C	1.0000000011235	1
YPR159W	0.999998488486388	1
YPR160W	0.999998482948794	1
YPR167C	1.00008240231569	1
YPR183W	1.00003581867321	1
YPR184W	0.999999994462328	1
YPR191W	1.01926215066322	1
YPR192W	1.00000000000002	1
YHR215W	0.999998341505322	1
YMR058W	0.999999994462382	1
YDR538W	1.00000046482132	1
YDR539W	0.999999994462305	1
YJR024C	0.999998482948919	1
YPR118W	1.00000045928363	1
YAR069W-A	0.999999994462181	1
YHR214W-F	0.999999994462181	1
YDL040C	0.999998482948757	1
YGR147C	1.00000045928367	1
YHR013C	0.999999994462161	1
YFL058W	0.999998953306277	1
YDR071C	1.00000000666128	1
YFR055W	0.999998482948452	1
YDL166C	1.00040806215701	1
YDR020C	0.999998378813494	1
YOL077W-A	1.00017554432298	1
YJR069C	0.999999740023376	1
YLL058W	1.00001007386254	1
YML082W	1.0000083375695	1
YLR345W	0.99999999446223	1
YLR446W	0.999998482972873	1
YMR084W	0.999999994462374	1
YMR110C	0.999998482948655	1
YNL229C	0.999999994462201	1
YNR027W	0.999999994462279	1
YOL092W	0.999999999999921	1
YMR323W	1.00682132865312	1
YOR393W	1.00682107475073	1
YPL281C	1.00682075731349	1
YBR241C	1	1
YGL104C	1	1
YCL047C	1.00000000666133	1
YER141W	1.00000045958202	1
YHL012W	1.00010900584341	1
YFL060C	0.999999994462147	1
YDR231C	0.999999994461996	1
YGR062C	0.999998482948701	1
YHR116W	0.999999994462235	1
YJL003W	0.999998482948656	1
YLL018C-A	0.999998482948654	1
YPL132W	0.999998978415432	1
YDR387C	0.999999994462183	1
YCR068W	0.999998482948575	1
YAL035W	0.999998482948603	1
YLL001W	0.999998953306179	1
YNL036W	1.00016692757643	1
YMR306W	1.00144531074944	1
YFL054C	1.00000000112414	1
YDR105C	0.999998953306358	1
YDR456W	1.00000000000001	1
YBR001C	0.999999994462272	1
YDL024C	1.00000045928388	1
YDL246C	1.00000000666126	1
YDR242W	1.00000000666137	1
YDR441C	1.00000045262226	1
YJL200C	1.00128708865832	1
YOR283W	1.00066235770085	1
YGR043C	1.00581281089827	1
YLR164W	1.00000045262226	1
YNL334C	0.999999994462238	1
YAL039C	0.999999853018297	1
YKL087C	0.999998488486139	1
YAL061W	0.999998495147917	1
YBL080C	1	1
YBL091C	0.999998378813265	1
YLR244C	0.999999890326498	1
YBR022W	1.00000000666128	1
YMR087W	0.999998488486139	1
YBR046C	0.999999994462348	1
YBR070C	0.999998341505458	1
YGL047W	0.999998341505123	1
YBR111C	1.00429172502714	1
YBR147W	1	1
YDR352W	1	1
YBR222C	1.00000000666129	1
YBR229C	0.999998488486192	1
YBR235W	1	1
YBR243C	0.999998378813373	1
YBR281C	0.999998953306304	1
YNL191W	0.999999994462153	1
YBR295W	1	1
YCL017C	1.00000000666139	1
YCR011C	1	1
YCR107W	0.999998482948639	1
YDL243C	0.999999994462186	1
YJR155W	0.999998482948578	1
YNL331C	0.999998482948626	1
YOL165C	0.999998482948786	1
YPL088W	0.999998482948648	1
YEL031W	0.999998489609958	1
YEL070W	0.999998488486146	1
YNR073C	0.999998488486171	1
YER010C	1.00000046482131	1
YER042W	0.999998495147536	1
YER087W	1	1
YER163C	0.99999999446218	1
YHL018W	0.999998495147644	1
YHR008C	1.00000000000001	1
YHR043C	0.999998488486388	1
YHR044C	1.00000000000001	1
YHR109W	0.999999994462158	1
YDR440W	0.999998482948823	1
YHR119W	0.99999895333056	1
YJL168C	0.999999994462211	1
YIL023C	1	1
YMR243C	1	1
YOR316C	1	1
YIL043C	0.999998482948668	1
YML125C	0.999998482948767	1
YKL150W	0.999999994462149	1
YIR036C	1.00000000666139	1
YIR038C	1.00000000666127	1
YKR076W	1.00000000000001	1
YMR251W	1.00000000666125	1
YLL060C	1.00000000666128	1
YKL069W	0.99999899061452	1
YKL103C	0.999998941107122	1
YKL215C	0.999998953306219	1
YKL218C	0.999998495147536	1
YGR154C	0.999998488486388	1
YFL061W	0.999998489610185	1
YNL335W	0.999999999999997	1
YFL059W	0.999999994462328	1
YNL333W	0.999999994462411	1
YFR044C	1.00422025435828	1
YDL120W	0.999998482948585	1
YDL219W	0.999998495147562	1
YDL236W	0.999998495147629	1
YDR009W	1	1
YDR036C	0.999998488486044	1
YDR038C	0.999999994462251	1
YDR039C	0.999999994462175	1
YDR040C	0.999999994462146	1
YDR051C	1.0000000066614	1
YOL075C	0.999999999999768	1
YDR111C	1.00000046482148	1
YDR248C	0.999999994462243	1
YDR410C	0.999998488486192	1
YDR437W	1	1
YGR216C	1.00000000000001	1
YNL038W	0.999998488486388	1
YPL076W	0.999998488486388	1
YPL096C-A	0.999998488486388	1
YPL175W	0.999998488486388	1
YDR516C	1.00046314552683	1
YDR533C	0.99999895333052	1
YMR322C	0.999998941107524	1
YOR391C	0.999998482948517	1
YPL280W	0.999999994462279	1
YGL006W	0.999999999999661	1
YGL167C	0.999999999999661	1
YGL017W	1.00000000666136	1
YGL022W	1.00000000112368	1
YGL027C	0.999998488486044	1
YGL038C	1.00000000666129	1
YGL065C	0.999998495147855	1
YGL156W	1	1
YGL169W	1	1
YGL196W	0.999999890326728	1
YGR012W	0.999998495147629	1
YGR036C	0.999998488486044	1
YGR046W	0.999998495147536	1
YGR144W	0.999998495147698	1
YGR227W	1.00000000666126	1
YGR234W	1	1
YJL046W	1	1
YJL126W	0.99999849514776	1
YJR040W	0.999999994462228	1
YJR051W	0.999999674323673	1
YJR104C	0.999998488486388	1
YJR131W	0.999998495147773	1
YLR057W	0.999999999999767	1
YJR149W	1.00000000666125	1
YKL220C	0.999998482948759	1
YLR047C	1.00000000112384	1
YLR214W	0.999998482948595	1
YNR060W	0.999999994462195	1
YOL152W	0.999998482948849	1
YOR381W	0.99999848294857	1
YOR384W	0.999998482948722	1
YLL051C	1.00000000112358	1
YLR099C	1.0000000066615	1
YPR139C	0.99999849514776	1
YLR143W	1	1
YLR151C	0.999998495147604	1
YLR239C	0.999998488486119	1
YMR099C	1.00000000666134	1
YMR162C	1	1
YMR210W	1	1
YNL048W	0.999998495147739	1
YNL092W	0.999998495147644	1
YNL219C	0.999999999999918	1
YNL274C	1.00421707494069	1
YNR030W	1.00000000666127	1
YOL157C	0.999999999999784	1
YOR002W	0.999999999999761	1
YOR067C	0.999998488486192	1
YOR149C	1.00000000666127	1
YOR196C	1.00000000666138	1
YOR226C	1	1
YPL135W	1	1
YOR251C	0.999998482972885	1
YOR285W	0.999999994461968	1
YOR286W	0.999999994462174	1
YOR334W	1	1
YPL060W	1	1
YPL227C	0.999998378813373	1
YPR003C	1.00000000666139	1
YPR127W	0.999998482948737	1
YDR371W	1.00000000666136	1
YLR286C	1.00000000666133	1
YOR161C	0.999998482948695	1
YDR452W	1.00000046622999	1
YHR201C	1.0000000066614	1
YDR270W	1	1
YLR351C	0.999998495147592	1
YMR301C	1.00000000666145	1
YEL004W	1	1
YEL066W	0.999999994462189	1
fdyG	1.00461450913517	1
bcere0029_32090	0.999999994462082	1
A7U8C7	1.10115364368099	1
YGR019Wly	1.0042916954643	1
