genes	shortNames	enzymes	subSystems	acetate_fam_oAc	adipic_acid_fam_oAc	alanine_fam_AAs	amorphadiene_fam_ter	ara_fam_FAL	arginine_fam_AAs	artemisinic_acid_fam_ter	asparagine_fam_AAs	aspartate_fam_AAs	astaxanthin_fam_ter	beta_amyrin_fam_ter	beta_carotene_fam_ter	beta_ionone_fam_aro	betaxanthin_fam_ter	caffeic_acid_fam_oAc	catechin_fam_fla	choline_fam_alk	cinnamate_fam_aro	cinnamoyltropine_fam_alk	cis_muconate_fam_oAc	citrate_fam_oAc	citrulline_fam_AAs	coumaric_acid_fam_aro	cysteine_fam_AAs	dha_fam_FAL	docosanol_fam_alc	epa_fam_FAL	ergosterol_fam_FAL	ergothioneine_fam_AAs	farnesene_fam_ter	ffas_fam_FAL	fumaric_acid_fam_oAc	genistein_fam_fla	geraniol_fam_ter	glutamate_fam_AAs	glutamine_fam_AAs	glutathione_fam_AAs	glycerol_fam_alc	glycine_fam_AAs	glycolate_fam_oAc	glycyrrhetinic_acid_fam_ter	hexanoate_fam_oAc	histidine_fam_AAs	homoserine_fam_AAs	hydroxymandelic_acid_fam_aro	hypoxanthine_fam_alk	isobutanol_fam_alc	isoleucine_fam_AAs	itaconic_acid_fam_oAc	kaempferol_fam_fla	l_pac_fam_alc	lactate_fam_oAc	laurate_fam_FAL	leucine_fam_AAs	limonene_fam_ter	linalool_fam_ter	lupeol_fam_ter	lycopene_fam_ter	lysine_fam_AAs	malate_fam_oAc	mandelic_acid_fam_aro	methionine_fam_AAs	methylbutanol_fam_alc	miltiradiene_fam_ter	n_butanol_fam_alc	naringenin_fam_fla	nicotianamine_fam_AAs	nootkatone_fam_ter	oleanolate_fam_ter	oleate_fam_FAL	ornithine_fam_AAs	oxoglutarate_fam_oAc	palmitoleate_fam_FAL	patchoulol_fam_ter	phenylalanine_fam_AAs	phenylethanol_fam_alc	proline_fam_AAs	protopanaxadiol_fam_ter	psilocybin_fam_alk	putrescine_fam_bio	pyruvate_fam_oAc	quercetin_fam_fla	resveratrol_fam_stb	rosmarinic_acid_fam_aro	rrbutanediol_fam_alc	s_reticuline_fam_alk	salidroside_fam_aro	santalene_fam_ter	serine_fam_AAs	spermine_fam_bio	squalene_fam_ter	succinate_fam_oAc	taxadien_alpha_yl_acetate_fam_ter	threonine_fam_AAs	triacylglycerol_fam_FAL	tryptophan_fam_AAs	tyrosine_fam_AAs	tyrosol_fam_aro	valencene_fam_ter	valine_fam_AAs	vanillin_beta_glucoside_fam_aro	xanthine_fam_alk
YCL064C	CHA1	P25379	sce00260  Glycine, serine and threonine metabolism // sce00270  Cysteine and methionine metabolism // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce00270  Cysteine and methionine metabolism // sce00290  Valine, leucine and isoleucine biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1
YCL069W	VBA3			1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR005C	CIT2	P08679	sce00020  Citrate cycle (TCA cycle) // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR010C	ADY2			1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR012W	PGK1	P00560	Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids // Gluconeogenesis // sce00010  Glycolysis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids	1.24048166058382	1	1.11336080319809	1.18391881856098	1.2260571814309	1.13074314684463	1.12896773664091	1.14412228729864	1.05599837675374	1.22645038952304	1.16617333897483	1.22775227496781	1.2269183018934	1.22053146442802	1.22411073597758	1.22513667296194	1.17307656238926	1	1.22509186527788	1	1	1.18458554919262	1.10520405541828	1	1.22604328205853	1.22749819342484	1.22636843305876	1	1.22505693916536	1.17763140039511	1.14507733078078	1	1.22522954728794	1.18391881853312	1.23429765685533	1.22801637115293	1.05548596387308	1	1.24048225370555	1.24048222037322	1.227192963258	1.21109240483904	1	1	1	1.23232008371532	1.22838407250796	1	1.23044395148656	1.22530187899742	1.20559563332126	1.23839035104095	1.13723143699546	1.2147897801308	1.18391881856082	1.13697767622028	1.22782572034692	1.22835708414151	1.15146412934815	1	1	1	1.23623863812537	1.22622067889951	1.07917617223506	1.22523736431296	1.21580136123042	1.22638593558338	1.22831078403299	1.1423914058142	1.15025344150148	1.24048188808472	1.14520602207984	1.22798471444755	1	1	1.15025344152805	1.22677355219633	1.22483402896688	1.15025344152822	1.41632387608431	1.22527056111832	1.21360250416537	1	1.22707142539402	1.22430033502045	1.2641895729848	1.18262328003827	1.12923878653861	1	1.17612679337837	1.24048194529463	1.22963198537101	1.06519565198411	1	1	1	1.26478642939217	1.22638268494407	1.15212212888257	1.22182032981583	1.20689428467778
YCR024C	SLM5	P25345	sce00970  Aminoacyl-tRNA biosynthesis	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR024C-A	PMP1	P32903	sce00190  Oxidative phosphorylation // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism // sce00190  Oxidative phosphorylation // sce00230  Purine metabolism // sce00240  Pyrimidine metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR028C	FEN2			1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR034W	ELO2	P25358	sce00500  Starch and sucrose metabolism // sce04011  MAPK signaling pathway - yeast // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR036W	RBK1	P25332	sce00030  Pentose phosphate pathway // sce00030  Pentose phosphate pathway	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR037C	PHO87			25.5986812001221	1	1	1	1	1	1	1	16.3698106486246	1	1	1	1	1	1	1	1	1	1	17.8598985369499	73.4860412701553	17.8409658328346	1	1	1	1	1	1	1	1	1	66.0603357220438	1	1	1	1	1	1	1	85.2419160224556	1	1	1	1	1	93.3466795905798	1	1	54.1265740188991	1	13.8882630726037	21.9099235494929	1	1	1	1	1	1	1	66.0603598172914	1	1	1	1	1	1	1	1	1	1	1	46.2961166111626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.6801466079902	1	67.6944994255355	1	1	1	1	1	1	1	1	1	91.0011982734418
YCR048W	ARE1	P25628	sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis // sce00100  Steroid biosynthesis	1	0.220003558387352	0.220003557611065	0.220003557751738	1	0.220003558235115	0.220003558682787	0.220003558819215	1	1	0.220003558263059	1	1	1	1	1	1	0.220003558313403	1	1	1	0.220003558415828	1	0.220003558779817	1	1	1	0.220003558540428	1	0.220003558296343	0.220003557881639	1	1	0.220003613843085	0.220003558626163	0.220003557769564	0.220003612825314	0.220003558293606	0.220003558812585	1	1	1	0.220003557949679	0.220003558392281	0.220003558159352	0.224754922610041	0.220003559189062	0.220003558222617	1	1	1	0.22000355824266	0.220003558170669	0.220003558036597	0.220003558078939	1	1	1	0.220003558475269	1	0.220003558221007	0.220003558008078	0.220003557901296	1	0.28993019876436	1	1	1	1	0.220003615341114	0.220003613334066	1	0.22000355828294	1	0.220003558148235	0.220003613897055	0.220003558303191	1	1	0.220003557974824	1	1	1	1	0.220003557870328	1	1	0.220003558277476	0.220003558057871	0.220003558623265	0.229253162159926	1	1	0.220003558224782	1	0.220003558334785	0.220003558370538	1	1	0.220003559524979	1	1
YCR053W	THR4	P16120	sce00260  Glycine, serine and threonine metabolism // sce00750  Vitamin B6 metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids // sce00260  Glycine, serine and threonine metabolism // sce00750  Vitamin B6 metabolism // sce01110  Biosynthesis of secondary metabolites // sce01230  Biosynthesis of amino acids	12.0524123269934	1	1	1	0.276801088813305	1	1	1	0.288855	1	1	1	1	1	1	1	1	1	0.283265317001414	1	1	1	1	1	0.26546753947544	1	0.272563760148694	1	1	1	1	1	1	1	1	1	1	1	10.5042524462289	11.8423289273687	1	1	1	1	1	1	1	11.3569117995839	1	1	1	1	1	1	1	1	1	1	1	1	1	10.1246290748664	1	1	13.7306368697367	1	1	1	1	1	1	6.184251140504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	19.2116848878677	1	1	1	0	1	1	1	1
YCR075C	ERS1			1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR083W	TRX3	P25372	// sce00450  Selenocompound metabolism // sce00480  Glutathione metabolism // sce00450  Selenocompound metabolism // sce00480  Glutathione metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR098C	GIT1			1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YCR105W	ADH7	P25377	Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // Gluconeogenesis // sce00010  Glycolysis // sce00040  Pentose and glucuronate interconversions // sce00561  Glycerolipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL004W	ATP16	Q12165	sce00190  Oxidative phosphorylation // sce00190  Oxidative phosphorylation	1	1	0.285362876915711	1	0.185650559588641	1	1	1	1	0.180501670241225	1	0.182025134145191	0.181063133048259	0.183754923576082	0.180253870888581	0.184364955349116	1	1	0.179971171485151	1	1	1	0.291350271711916	1	0.188671601621423	0.187139957702468	0.185710618460857	1	0.187114547043948	1	1	1	0.182633131490351	1	1	1	1	1	1	1	0.181402190072562	1	1	1	1	1.35156105538076	0.273473290698247	1	1	0.183920329278842	0.218456293565767	0.171642387786475	1	1	1	1	0.182158570139433	0.182084887907551	1	1	1	1	1	0.180244830373176	1	0.185127240874499	0.187269090291228	0.200897898839907	0.183969659131717	1	1	1	1	0.182286251415792	1	1	1	0.180979480114449	0.180975844325835	1	0.244564296616692	0.183933275177394	0.233573551658035	1	0.227107683606542	0.182435978009127	0.192151721520261	1	1	1	1	1	0.192939305093773	1	1	1	1	0.191960200033032	0.200908676406821	1	0.180997741892385	1.53899095542896
YDL015C	TSC13	Q99190	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism // sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL022W	GPD1	Q00055	sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce04011  MAPK signaling pathway - yeast	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	202.064825090883	1	0	1	1	1	1	1	1	1	1	1	1	1	0.242492872151885	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.286582484926161	1	1	1	1	1	0.286582485270044	1	1	0.286582485272027	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL042C	SIR2	P06700	sce00760  Nicotinate and nicotinamide metabolism // sce04213  Longevity regulating pathway - multiple species	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL045C	FAD1	P38913	sce00740  Riboflavin metabolism // sce01110  Biosynthesis of secondary metabolites //	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL052C	SLC1	P33333	sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites // sce00100  Steroid biosynthesis // sce00561  Glycerolipid metabolism // sce00564  Glycerophospholipid metabolism // sce01110  Biosynthesis of secondary metabolites	1	0.224661231998567	0.258410189875371	0.228342936494218	1	1	1	1	1	1	1	1	1	1	1	1	1	0.231411023573928	1	0.227115701662335	1	0.213002501095671	1	0.252274015715952	1	1	1	1	1	0.245524224140591	1	1	1	0.237547196150202	1	1	0.239388049981172	1	0.26147827695508	1	1	1	1	1	1	1	0.24184251964494	1	-4670214.78835182	1	1	1	1	0.254114867963777	0.217911440423206	1	1	1	1	1	0.20625270952031	1	1	1	1	1	1	1	1	0.220979527087915	1	1	1	1	1	0.237547197733347	1	1	1	0.228342936494218	1	1	1	1	0.24184251964494	1	1	0.24184251964494	1	0.213616118511613	1	0.213616118511613	1	0.254114867963777	1	1	1	1	1	1	1	1
YDL055C	PSA1	P41940	sce00051  Fructose and mannose metabolism // sce00520  Amino sugar and nucleotide sugar metabolism // sce01110  Biosynthesis of secondary metabolites	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
YDL066W	IDP1	P21954	sce00020  Citrate cycle (TCA cycle) // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce04146  Peroxisome	0.14410511977001	1	0.0837900000000007	0.0273985357603206	0.259453638011661	1	0.0326507616196678	1	0.15435	0.25578	0.0293999999999999	0.25578	0.25578	1	0.270705610260257	0.276730203826064	1	1	0.260365889981119	1	0.106110268799012	0.25491477551179	0.259995243546606	1	0.261874316341749	0.25578	0.258832483230101	0.0837899999999999	0.25578	0.0273985357603027	1	0.243077256481054	0.269934526473504	0.0273985357603731	0.0294	0.1323	0.15435	1	0	0	0.25578	0	1	0.283593820169711	1	0.226916415108516	1	6.67858458978076	0.0450288403463293	0.275063070542987	0.131368997997831	1	0.27783	0.058195738189211	0.0273985357603037	0.0573300000000001	0.25578	0.25578	0	0.243077256481057	1	1	0	0.25578	0.27783	0.280232988632587	0.25578	0.234956472379291	0.251526461974846	1	0.271252224378473	1	1	0.25578	1	1	0.271294702501864	0.25578	0.262301204681255	0.27129470250178	0.24255	0.275061693197324	1	0.0841680907485987	0.149816852671292	0.276523621646996	0	0.0273985357602659	0.032650761619634	0.273758902587945	0.0294	1	0.25578	1	1	1	1	0	0.234923423736891	0.22785	0.27209603305415	1
YDL067C	COX9	P07255	sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism // sce00190  Oxidative phosphorylation // sce00920  Sulfur metabolism	1	1	1	1	0.193887112398567	1	1	1	1	0.189608075459052	1	0.19196218823342	0.190492920541763	0.192652700517822	0.188806311796554	0.193285952408119	1	1	0.188538005073601	1	1	1	1	1	0.196846122207889	0.195302932096553	0.193981565310761	1	0.195253847289931	1	1	1	0.191012704601542	1	1	1	1	1	1	1	0.190985100747588	1	1	1	1	1.40940949388818	0.231702637361586	1	1	0.193552644053549	1	0.195342879613032	1	1	1	1	0.192120329940896	0.190100508549334	1	1	1	1	1	0.189267291937909	1	0.193590540598992	0.195106555468964	0.225387366329821	0.194960575757434	1	1	1	1	0.192362390564051	1	1	1	0.190347820049168	0.189380397941294	1	1000	0.193527448782972	0.240630078249146	1	0.229345720355649	0.190875191970698	0.199549457452016	1	1	1	1	1	0.199565654496614	1	1	1	1	0.19936149331519	0.225405619567068	0.284834162957891	0.189335077296071	1.60064232142088
YDL078C	MDH3	P32419	sce00020  Citrate cycle (TCA cycle) // sce00270  Cysteine and methionine metabolism // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce00020  Citrate cycle (TCA cycle) // sce00270  Cysteine and methionine metabolism // sce00620  Pyruvate metabolism // sce00630  Glyoxylate and dicarboxylate metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism	1	1	1	1	-0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1000	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
